n_policy,lat,lon,insured_sum,zone
64,42.22574101364545,-2.618047380720098,570149,spain
65,43.36574080890718,-6.723416993937782,23092,spain
66,41.532251733546275,-1.2921794715388941,8306,spain
67,42.67326650070535,-5.99347689653211,44816,spain
68,39.3545536244517,3.156712388053979,31754,spain
69,40.557724333129755,-0.09708957240054517,39204,spain
70,42.435381836368066,-8.038332615379836,35441,spain
71,42.22543303202474,-7.408532314938258,89822,spain
72,41.578127436909554,-0.09258635265886994,15309,spain
73,39.50667140493826,-6.0457886762296,30510,spain
74,42.502080098894425,-0.25453639568722153,1088443,spain
75,37.36763194391095,-4.158382994428155,81326,spain
76,40.87586344355593,-1.6985601436317488,91131,spain
77,38.28645833794654,-2.034363777361957,12320,spain
78,41.59030503059932,1.1749911116995726,4538,spain
79,42.974002599136696,-4.027562379015853,41321,spain
80,41.15679208590058,-6.5264736954647145,38188,spain
81,42.190970904021235,0.8338398502906443,88720,spain
82,40.70396558579315,-4.504988581827716,11321,spain
83,39.56175480262383,-5.244819522443283,88494,spain
84,37.085712442388534,-3.2220538449162994,717517,spain
85,38.233564891613824,-4.791278059926032,82021,spain
86,39.325390776540715,-4.763478261985931,67021,spain
87,37.02583120060533,-3.1178540399318617,83529,spain
88,38.26200134494181,-1.7370244718353334,25466,spain
89,42.32058298857788,-6.377303019370471,72130,spain
90,42.54396484417721,-0.8355299249235948,3903,spain
91,37.640474362866556,-6.485634584792985,93459,spain
92,38.414164030189234,-3.5584563798947,68301,spain
93,40.37018807358958,-3.0504082846148126,46002,spain
94,36.91118113653498,-2.1595810500037196,27842,spain
95,41.692345406306885,-1.7544043667482505,16843,spain
96,38.66863432684329,-1.1920883915681308,2213233,spain
97,42.27943559327113,-3.804551992372449,74440,spain
98,40.6780356908652,-4.729285898476446,82719,spain
99,41.36060495628686,-0.56476116800782,49848,spain
100,38.64701936358016,-6.736796723242868,22830,spain
101,40.995549581834176,-0.4439124928137268,42674,spain
102,41.20667767051944,-6.287109271244654,1408877,spain
103,41.69543984849881,-1.5122889277254217,12323,spain
104,41.819788832679684,-5.7653873735965835,48889,spain
105,37.43866043663485,-1.8985158175950758,63110,spain
106,38.22452860480031,-1.092147176913027,42421,spain
107,42.88105161234073,-2.257660987866611,16386,spain
108,41.624110455811135,-0.6019441434344053,80655,spain
109,39.945093404501165,-1.2749409775255671,54227,spain
110,37.471303453766595,-4.35247847711711,70439,spain
111,41.74358872031955,-3.399235335166102,11991,spain
112,43.11814092108723,-8.423274293608033,96380,spain
113,39.62585472196438,-4.5413366694450765,90075,spain
114,28.813451791594236,-17.966057355948514,58531,spain
115,40.95825438979829,-0.10324940214637479,73369,spain
116,39.64889080889767,-7.105339731163491,44876,spain
117,39.7440258401148,-2.786317573940492,48866,spain
118,38.566212958731576,-2.0553594951864262,52967,spain
119,41.28981481886464,-4.223851708042478,44547,spain
120,38.379186260194295,-5.92214770663961,55846,spain
121,39.26042615565382,-4.994360692598214,19856,spain
122,41.48867161490614,2.046261914378128,34210,spain
123,40.25948528774653,-4.465898314851673,61661,spain
124,41.00252022740585,-0.6196159117535842,2016140,spain
125,40.62125976192627,-2.4297879624451095,12044,spain
126,38.1240832214872,-2.5861367247222447,49191,spain
127,39.064170327865895,-3.9524522232359267,8243,spain
128,37.18599505240648,-2.249551391349474,15958,spain
129,40.843946818189416,-4.358833587994797,71194,spain
130,42.30179290023061,-3.5773924305170226,84145,spain
131,37.518691728532815,-3.053365439377906,56943,spain
132,39.51243745975677,-3.6500164573655276,2437068,spain
133,38.91322191853738,-3.784114968195338,15073,spain
134,38.88342059468388,-4.681071471748318,59194,spain
135,37.9522522914967,-3.1240787918488433,60265,spain
136,39.746637225394316,-6.33739592541327,45239,spain
137,36.60755851482213,-5.727570622515472,1249514,spain
138,39.215998707726456,-5.313308016098981,42184,spain
139,37.43851640449121,-7.432375911875136,83216,spain
140,40.71206114333744,-3.0208990674298537,48468,spain
141,42.66274716954675,-8.11601077957231,1529276,spain
142,39.81813216094697,-5.844667901797637,48945,spain
143,42.94617596892227,-3.057173390270556,2342436,spain
144,42.549849471955106,-5.305063481331123,25142,spain
145,42.211852583318574,-6.334413527799306,69062,spain
146,40.96981412609559,-6.288396119409267,885781,spain
147,41.82235687564457,-5.684818858411187,91719,spain
148,37.13082059767819,-3.116417460985682,564981,spain
149,41.94934892524756,-1.250559765408191,56056,spain
150,38.19755198193924,-2.552486255925718,39293,spain
151,37.71335128351091,-4.54948819369471,26515,spain
152,38.897662985026535,1.272655884325527,41506,spain
153,37.73699328972806,-7.220210901288148,1565076,spain
154,38.59409476149648,-4.351062671287792,1552713,spain
155,36.90594097007416,-4.653634221784701,27835,spain
156,42.26517382131038,0.1652194389236321,87525,spain
157,41.390752177023366,0.7914386050070767,50249,spain
158,36.95872666998447,-4.251776636017821,8176,spain
159,38.20501225902404,-6.210958454625009,23123,spain
160,28.17375408311634,-16.717267067037426,45118,spain
161,37.519889040926955,-5.391744753203978,70720,spain
162,38.385508747228286,-4.615496193384917,55639,spain
163,40.34517327694231,-4.763091985975867,72307,spain
164,37.43043866470487,-4.311223627348976,7913,spain
165,42.7962963031205,-4.559496495275894,92051,spain
166,37.951199285676495,-4.937581244760432,57005,spain
167,39.682934613900926,-2.507686412074124,13091,spain
168,41.97570705973191,-1.2198878504847173,69671,spain
169,28.33075937935463,-16.365508411313293,20591,spain
170,40.66955922535823,-3.033690602103878,65848,spain
171,38.19303141483389,-2.317136441323365,18769,spain
172,41.68755353538972,-0.5903259470668125,24900,spain
173,41.56305866585624,-4.360246742612489,8375,spain
174,41.63043228542565,-2.66523629346214,12921,spain
175,40.34382173478675,-1.752631501824819,57735,spain
176,38.301544520615735,-5.091417328566024,12554,spain
177,41.05987382888311,0.9562399420275618,2183212,spain
178,41.84235435715073,-5.543459268072009,17682,spain
179,42.4570950160438,-8.71555929916061,50700,spain
180,42.195555887194175,1.849066282653375,67070,spain
181,41.582525080192106,-2.407692914159048,1866586,spain
182,42.63423915162651,-2.0182439701891255,43079,spain
183,42.998688104916,-4.8584633717641665,68473,spain
184,39.85095182692681,-4.326719247462108,36885,spain
185,39.41347762929633,-3.035075778382776,2203931,spain
186,41.32413255439567,-5.869640483053351,17804,spain
187,42.37784606558401,-6.976060506410791,98010,spain
188,39.61216848279997,-4.796415703238253,53200,spain
189,38.98607943296413,-0.49303692807891153,78139,spain
190,39.66862591809323,-4.3220841120057045,49986,spain
191,36.94880153833914,-4.215773683723784,7502,spain
192,39.616909882950566,-4.434979986647214,4256,spain
193,39.491445210678265,-7.213500281922926,28016,spain
194,28.732671903921222,-13.914752342771088,29028,spain
195,42.644491630473496,0.7568274551587315,1718,spain
196,41.53369210328599,-3.260162078626699,1578358,spain
197,28.032672595693164,-15.489991175285358,69659,spain
198,41.5284477229269,-3.2255751830567903,15451,spain
199,42.791003718854526,-0.38666868793001186,9091,spain
200,37.91121028212304,-6.214179183880663,85163,spain
201,43.07840949461039,-2.3234984747338814,24631,spain
202,41.76810788703177,2.519321593027339,87914,spain
203,38.35119500604154,-4.681383871656028,16638,spain
204,42.21053776261515,0.22503241175945732,21741,spain
205,38.16863057068666,-2.0190937128853292,73837,spain
206,39.324713899455666,3.005939520637856,81229,spain
207,38.08976223676809,-2.0544424935602628,88389,spain
208,39.169160934032924,-5.892493643655646,72820,spain
209,40.316976079731106,-2.8085252997859342,999848,spain
210,41.93180551105962,-6.155298966927242,34158,spain
211,40.107775330288156,-0.49762076223391816,41561,spain
212,38.27107142983054,-0.9575879064173414,44052,spain
213,42.175142063349696,-2.9667433051167436,7661,spain
214,40.29075517573461,-0.26498360996949444,51064,spain
215,41.99581484824834,2.1626914462380604,4781,spain
216,37.86702138262169,-1.5497737444981219,58140,spain
217,41.693586676021134,-5.15247760555622,91942,spain
218,39.27630994301387,-0.9619820183740693,2363,spain
219,43.4562946804089,-5.904992149081167,48717,spain
220,41.91027164848989,-2.87428706081794,22629,spain
221,42.100536515179414,-0.10228102975354147,24076,spain
222,42.538830178088304,-1.1048915406904634,51831,spain
223,38.32290147030425,-1.6614889927716554,62714,spain
224,37.96389046233736,-6.622236408162067,32325,spain
225,41.882102041598024,-3.501524189201657,90358,spain
226,41.984723807555355,-1.8012916130059473,21544,spain
227,41.084950070676726,1.1575681568164917,608988,spain
228,41.2436608571276,-5.183128851815342,89151,spain
229,41.03610984279243,-6.692862167425153,33545,spain
230,40.074879745303626,-1.1501417513655703,2056116,spain
231,43.39087878179988,-5.004844555697396,33864,spain
232,41.1369790292484,0.4704012804854898,79321,spain
233,37.197736436356486,-5.269279103869422,1095941,spain
234,37.44329758269379,-5.285063353590285,48183,spain
235,40.04284695297055,0.08370292415846237,31701,spain
236,39.75958209315369,-6.93830541668917,32644,spain
237,37.68940428400882,-4.380722191088342,1943927,spain
238,41.67099715876954,-3.9502517146913014,34626,spain
239,41.174179851185016,-4.237728556803198,59576,spain
240,39.47612237776268,-1.6879757887319577,40334,spain
241,36.83764245116172,-5.347563687800552,1552544,spain
242,42.22087576315244,-0.4306716977965941,3301,spain
243,42.24850380486122,0.3662363971445153,63342,spain
244,39.516855388379575,-3.3111877071626346,1272115,spain
245,39.45185115080676,3.2582878032194884,66429,spain
246,39.09947978470183,-6.1633463766869205,69949,spain
247,38.44042558529633,-3.2954947894967432,690889,spain
248,41.84190539024766,-5.844436346511582,54924,spain
249,40.091075496110435,-3.7881438782798007,93223,spain
250,38.836547119239405,-5.257764707087526,69712,spain
251,41.29398822367823,-5.641512721331541,87739,spain
252,37.959937973993334,-3.0944037327613003,45548,spain
253,39.718093570406424,-3.1611697808067056,70430,spain
254,39.293762010841945,-2.2578139544118603,1182793,spain
255,39.63022447064757,2.9542121171287583,72586,spain
256,41.60863524987003,2.5519462474555077,3682,spain
257,41.133675997549325,0.7126541106395017,80820,spain
258,43.29288210239323,-2.3739835036863823,84451,spain
259,37.71761044305793,-6.95632348388396,58087,spain
260,42.43648401242756,-4.238621654933066,32695,spain
261,42.05682452619205,-5.613667467192844,80911,spain
262,39.300543553831886,-4.9835602990895325,1190,spain
263,42.195993429277046,-8.741628497102694,30781,spain
264,37.37890126401005,-5.248067651973033,60137,spain
265,28.299072462094163,-14.027288614940403,42907,spain
266,37.6395935544345,-2.216972949287271,90756,spain
267,41.74890618966028,-0.3032005061766476,54015,spain
268,37.998173845117435,-6.520958031405314,6796,spain
269,42.01424843435103,-5.502235989497146,51165,spain
270,41.48020663004287,-3.628758504840178,1092,spain
271,41.798374388070165,-5.868359792684757,15579,spain
272,36.8546276870471,-2.092495788315137,8078,spain
273,41.333040999205416,-5.55578204567769,53810,spain
274,38.69837620956859,-3.7987178666332486,93442,spain
275,39.41172436417275,-6.335331313987677,12710,spain
276,40.48654581199996,-3.532901109963934,831206,spain
277,43.065087686040805,-1.8028670548211565,1870008,spain
278,41.7591932202711,-0.47277466384257494,68515,spain
279,41.20743080873199,1.4721246076505672,1083499,spain
280,42.29280521533487,-7.66798488656435,90824,spain
281,36.24479277861488,-5.750741646831733,6247,spain
282,39.81714914492476,-4.954985437223691,4541,spain
283,40.913860026982086,0.10887734113245529,36788,spain
284,39.4790985956987,-3.9536418402747255,92006,spain
285,42.51833477625772,-4.671065830024267,52731,spain
286,40.51020622069373,-5.603369725613595,92829,spain
287,40.1810889260305,-3.6700441195945466,79714,spain
288,37.58465421831248,-5.442035896340798,61424,spain
289,38.38403408411171,-3.9401705297581184,49041,spain
290,39.5166969320834,-4.642907763184104,90371,spain
291,41.08778058419412,0.16254118969979814,69412,spain
292,42.78934912929802,-5.540082478989907,48248,spain
293,42.07429879229663,0.3171879213664539,77036,spain
294,42.759433343480126,-5.509311008288945,24884,spain
295,39.57967596787263,-1.0090105924620794,27486,spain
296,40.34450579305236,-4.989019627818511,72869,spain
297,37.93665200529783,-3.632063705524608,32742,spain
298,36.469273133196495,-6.216369749358897,98683,spain
299,42.70928262825614,0.14063118639245076,98121,spain
300,42.901455678535775,-8.13537618097478,56377,spain
301,39.212600991228854,-5.915468934691484,1239981,spain
302,41.66951611329054,-5.311547326883153,42856,spain
303,41.147974956955835,0.15434160698947963,60400,spain
304,41.415003804614656,0.11298544521877929,42866,spain
305,38.27464925292105,-3.284085205673712,45643,spain
306,40.056613297331836,-1.9687176665030108,87261,spain
307,42.85823438327419,-1.6827912371425455,93846,spain
308,36.40579790402711,-5.217635026195895,24502,spain
309,39.80056160268971,-2.7831043487380036,3255,spain
310,42.35007277813465,-3.8751880370901457,14110,spain
311,42.25234181156169,-3.535754271762391,42777,spain
312,38.05024919773566,-2.6929232792198885,75604,spain
313,36.547608783784234,-5.571865475077132,60361,spain
314,39.964126611737846,-0.5073944521736813,97354,spain
315,42.658837037977435,-6.987846710666151,64583,spain
316,41.729042937142964,-5.085018965068814,42373,spain
317,36.81816968638202,-5.896669886852074,17546,spain
318,37.08213643130712,-6.12066284284597,71582,spain
319,38.0560631962738,-3.0009841153731482,99934,spain
320,42.03652480389272,-7.708754018540853,49827,spain
321,40.7928609296374,-3.418131649591942,28491,spain
322,40.78042388119161,-1.1622177415292043,60661,spain
323,40.02366161309335,4.176770236866826,47970,spain
324,40.737177868431644,-1.570119259632122,1432608,spain
325,40.79476997860505,-2.0422242422963706,11031,spain
326,42.95839738632884,-5.282210239480994,21307,spain
327,42.07541676641149,-3.0026520602299875,12245,spain
328,39.38985024374529,-0.4271989791748503,29858,spain
329,40.70242630588077,-4.628645868203623,79252,spain
330,42.08541078081683,-6.914790120475653,22244,spain
331,41.43416252461329,-2.1274614167755033,73130,spain
332,41.511557916097786,1.497797143308901,50567,spain
333,38.08582839140783,-0.6900692985309753,4619,spain
334,39.487952110622935,-5.582595146537514,44314,spain
335,39.61123276444507,-6.787324232737788,59620,spain
336,42.45426378738621,-6.005520180221355,70210,spain
337,41.86533970882668,-0.6080191134635164,86723,spain
338,42.26596454520635,-1.9594450477936753,37094,spain
339,38.21617955836081,-5.276208334081765,1170,spain
340,41.63059525452276,-6.276291035752033,34067,spain
341,42.094969549627386,-0.32382743456118845,25227,spain
342,41.521792490569055,-2.7261229963363967,42514,spain
343,42.96995716010664,-2.404227538686591,2472,spain
344,41.85174930075314,-0.34980569270700457,5485,spain
345,39.14060126788217,-6.066642753308232,30322,spain
346,42.73999399878895,-3.0848807810270795,23027,spain
347,41.90812055093514,0.8155772382690891,95558,spain
348,42.83368063084245,-7.649115259618238,1722,spain
349,38.569191312870956,-0.10245179584785902,63335,spain
350,40.32472676176054,-2.4558849940941663,50058,spain
351,38.53107569587023,-6.470948330965085,14198,spain
352,41.46284011394297,-5.896822234564517,22998,spain
353,42.22958471515277,-4.373172746210395,1135903,spain
354,38.43089136042619,-2.4342880750940648,19412,spain
355,38.47983170746832,-6.179980802928091,86987,spain
356,42.76741011170391,-8.427138991149347,19670,spain
357,40.33203415124,-6.003282879660732,58967,spain
358,40.465003489917656,-2.26390528272508,99451,spain
359,41.1288981565742,-2.103152600018607,64808,spain
360,40.326295151555705,-6.14328310960938,74566,spain
361,40.021313155461044,-5.201391560932276,41164,spain
362,41.62235090682611,-3.1096300160185635,46451,spain
363,37.15957808781435,-3.5515406100778026,47869,spain
364,38.37555147814173,-3.6856734126449098,55549,spain
365,41.66237968004511,1.343932704327564,35843,spain
366,39.45845066509765,2.7692643739627805,44388,spain
367,38.059802400426605,-5.426851068276717,55227,spain
368,41.77180741770735,0.35915685764033967,86705,spain
369,36.200666815231486,-5.383222359488828,2007994,spain
370,41.57198618617248,-5.649895285539497,71568,spain
371,41.199617156603935,-0.9562879819529222,1695390,spain
372,43.08937505435725,-3.196095964837113,15090,spain
373,37.00587264331975,-2.273886408088881,32153,spain
374,41.1736628258933,-4.568603395938368,83116,spain
375,38.30208021146083,-1.7902002930985148,93902,spain
376,39.497686844961876,-6.020658942063374,40181,spain
377,37.60002326119795,-7.41105319175327,27398,spain
378,38.10123310424032,-4.431974473512687,32186,spain
379,41.279269903014615,-4.208491046858763,608306,spain
380,38.505982387757996,-2.9271863889692717,69823,spain
381,28.137011782546047,-14.299592629150688,2487448,spain
382,43.106436082466686,-8.233434817011961,41154,spain
383,40.48661123753813,-5.626380475258902,35128,spain
384,38.297610429944804,-1.6527633236476227,59513,spain
385,42.4692972901596,0.9878298111603172,80231,spain
386,40.058284300463185,-2.0310993068091037,59277,spain
387,39.843544631409145,-2.403445230766213,75297,spain
388,39.627420515773785,-7.155045831053606,18022,spain
389,36.9295638725913,-5.333198186894352,23045,spain
390,40.47414774971223,-0.5301620813535415,18071,spain
391,41.80287053957845,-4.347893398896664,44192,spain
392,41.20591561985939,-0.5868463797714298,63456,spain
393,39.63195543748631,-0.7729440579073703,69886,spain
394,41.59775012996083,-4.706298598151687,64339,spain
395,42.5666064741356,-5.419418178739978,7038,spain
396,36.568016817836906,-6.054052523699459,38760,spain
397,36.808249150066125,-6.146141706617563,32556,spain
398,41.85517983506047,-4.212323860852866,79259,spain
399,36.98333628088524,-5.08827695611717,8859,spain
400,42.36818176180978,-5.88895514461854,67711,spain
401,38.82546664897483,-4.5843999041563155,58535,spain
402,38.070060416274856,-1.345312668713568,4996,spain
403,41.85723599474103,-3.4183175406604978,85944,spain
404,37.186045923825766,-6.260214178147562,16855,spain
405,40.66976102358327,-1.4657662101873647,86833,spain
406,40.55290251033875,-3.0318670393635685,42970,spain
407,40.487822090796925,-0.013782428876236708,21910,spain
408,42.401274428461306,-6.11375690932025,63654,spain
409,40.70680873646707,-5.660650039620339,60626,spain
410,38.130955683076,-2.5743175133317564,4699,spain
411,39.881810312511355,-5.473180344037377,61917,spain
412,42.24545580225522,-0.4589353805030676,1855420,spain
413,37.850891895464414,-3.738580314249596,1993835,spain
414,40.91248246457555,-2.4140684015048492,40478,spain
415,41.43795386727313,-0.8650462496494669,92696,spain
416,42.606244620275895,-4.8834596454332235,22811,spain
417,42.79664319613207,-3.7857719975202624,51739,spain
418,42.04611005661261,-2.1849359293942605,22116,spain
419,43.366695537881206,-2.7216099314737807,56487,spain
420,41.876298434796844,-4.407811844509769,93659,spain
421,36.07050811713142,-5.590440760278927,87396,spain
422,40.83843846515234,-2.71888394369879,71005,spain
423,37.76864729939895,-0.9937025167032516,5343,spain
424,41.54730797193562,2.316023747250803,97181,spain
425,38.752111586660874,-6.994145962311249,70495,spain
426,38.0494804608475,-2.8076126731132547,49628,spain
427,37.710299530435876,-2.7487718711792777,41625,spain
428,41.94764734069589,-0.5157584489902938,25720,spain
429,38.900039159608895,-1.8505554832910853,72739,spain
430,40.92986854272754,-1.1631752045966124,12095,spain
431,43.29905123091995,-1.986490379072844,85505,spain
432,38.66844500887551,-4.314415036345093,1515149,spain
433,42.34154411906542,-0.8952092752864367,24294,spain
434,42.17820775182677,-6.300795291250623,52783,spain
435,42.58613501240949,-3.2527618311216635,15117,spain
436,41.83079004717822,-1.992159707884241,10225,spain
437,43.108786896491644,-5.531060088608122,50418,spain
438,42.61001014424838,-7.693636282081561,15803,spain
439,41.17511062774896,-5.465395163521087,62068,spain
440,41.387809150927225,-4.720191201172936,19015,spain
441,37.53990190558484,-5.995770584440763,36332,spain
442,38.17389111547708,-3.7989336352196066,33704,spain
443,38.17620360068668,-3.527802903562387,2503,spain
444,37.210606134903436,-5.143517523871013,35506,spain
445,38.40882969649468,-4.5745433172340615,41014,spain
446,40.519139666533114,0.4945990870106307,56679,spain
447,40.59004645604314,-0.851301828520338,26960,spain
448,41.75431556004567,0.20344304488018494,1719247,spain
449,39.46044979067369,-0.3534464350059956,14381,spain
450,38.460799958361676,-6.302740143544032,84825,spain
451,36.47535036080874,-6.009595491078235,88515,spain
452,38.643978817085994,-0.06114807176754056,48109,spain
453,40.638632044436264,-6.775092055428832,97969,spain
454,41.313114778080525,1.102896311839995,77296,spain
455,43.05693127534159,-1.4950143026465952,22618,spain
456,37.17014089690649,-5.639388647462718,41718,spain
457,42.84049384147875,-3.845086460770812,2255478,spain
458,42.01500360111606,-4.723526082438921,76611,spain
459,39.17214999760515,-5.746861640128989,69521,spain
460,38.88821906924926,-0.5323713303296778,17639,spain
461,40.82761975682298,-5.193590305201399,60997,spain
462,37.71230747392509,-5.6103314006286595,32279,spain
463,39.77951559607615,-2.125442773000149,99377,spain
464,39.12004793509764,-3.1643027406303474,64730,spain
465,38.360469509628125,-0.9577618162872099,2889,spain
466,38.54750682455894,-7.145511227962164,49465,spain
467,41.62490240107535,-0.156170831274558,2046013,spain
468,42.12266458912799,-6.068698709288119,54998,spain
469,40.21878428390214,-0.4909958689172491,1232008,spain
470,41.10173698125365,0.6597824052266539,96586,spain
471,37.273238369015935,-4.005297863224214,28324,spain
472,38.691332314017124,1.4661812389223279,31430,spain
473,38.57160345621758,-5.5364678876244025,48593,spain
474,41.58102687656306,-5.989071338860521,68979,spain
475,39.259486878381836,-3.2609272164158654,37568,spain
476,38.93951828725946,-4.886319407191618,36599,spain
477,39.49857288612968,-3.013533893680142,69947,spain
478,39.38615510090611,-2.7426169889235066,43587,spain
479,40.956971741434714,-3.934192901676642,51201,spain
480,39.72301624154342,-4.23073247652043,1341227,spain
481,36.773791312423896,-3.7687129740724856,85680,spain
482,38.20502110993956,-4.912046285164974,64780,spain
483,40.28287977365954,-4.13693408672013,22344,spain
484,42.93802384119041,-7.688829254471397,28611,spain
485,41.1014314521598,-6.683894364415568,59244,spain
486,42.743636637938394,0.6810471355851959,34548,spain
487,36.73425207540288,-5.486438962731853,10239,spain
488,42.55832295729303,-0.6261313852541335,81253,spain
489,38.725203977142726,0.0756567504864627,98925,spain
490,42.68702381089341,-6.011317424613086,60609,spain
491,42.902111247884534,-2.774289897435695,26434,spain
492,36.809864870274176,-5.943806244188595,21630,spain
493,43.13081693161483,-7.052762759651644,88795,spain
494,42.054993667621574,2.0910678741799202,36355,spain
495,38.888254050687706,-6.095418961897218,5902,spain
496,43.25057175040763,-8.880446165843527,66560,spain
497,41.19707126323963,0.4346332949240157,12314,spain
498,41.44893572846425,1.7399083210350241,4068,spain
499,42.95429928815093,-8.13865727630387,40772,spain
500,42.94295707195702,-4.271356771748527,10119,spain
501,38.324968413940255,-4.755428254936373,53977,spain
502,40.530347689574825,-0.6694232175848924,52424,spain
503,39.54813850505753,-5.173574426005086,21647,spain
504,40.94731334733818,-5.512696524505307,55571,spain
505,40.54297109595209,0.1840382701322909,84679,spain
506,41.680306970624926,0.8589102934210153,15665,spain
507,40.673019489334436,-4.679214283697954,64827,spain
508,41.69719239667791,-4.3470040441835085,1952492,spain
509,36.87536637966375,-4.047266654947396,41649,spain
510,42.564730559267105,-7.476737767634939,56195,spain
511,42.34369276036297,-1.7009122215207881,73656,spain
512,39.63369998145343,-1.2907630347519685,24275,spain
513,36.76141586370731,-5.666087590227969,51122,spain
514,40.215012293806424,-5.921340318577855,2177776,spain
515,43.16294972691708,-4.598114933934809,52310,spain
516,37.578276769268655,-2.702745031820072,40015,spain
517,37.04066069232353,-3.9752335024809646,13532,spain
518,43.339826116831496,-6.809754567868762,54142,spain
519,41.0886184256364,-0.7480903571582829,36205,spain
520,42.539048188029675,-7.476535082608395,65021,spain
521,43.19643092210427,-2.331155927876255,26628,spain
522,39.25916088904164,-2.79408871470166,84369,spain
523,37.474442608661676,-3.2669933600301384,54999,spain
524,39.56551942989231,-2.9264979166529805,23830,spain
525,40.78174570447799,-0.16645972989547175,51410,spain
526,38.18207303372866,-3.4532746680458235,28858,spain
527,41.254210925563854,-1.8422977614139349,59745,spain
528,41.49614717045663,-1.7412734500102616,61468,spain
529,43.454318236576334,-3.4456474266064347,20680,spain
530,41.66721924111753,2.6706186680890127,1336715,spain
531,40.25577199586202,-1.823901768384637,86352,spain
532,37.40822213014852,-1.9432569080818105,91561,spain
533,40.483142992202445,0.3824046024770702,651977,spain
534,41.53103230888916,-1.8520955526736884,18041,spain
535,40.059041152666495,-3.303391031537986,99329,spain
536,42.76489799926087,-2.838422586146258,46091,spain
537,37.27777989626107,-6.054348704936398,63233,spain
538,40.642374262555066,-2.8204851366074664,71378,spain
539,41.84234044761902,0.7696809473385855,99440,spain
540,37.816657973373445,-4.309379696230145,23581,spain
541,39.88484246468769,-2.7075794233760107,49506,spain
542,41.103856943681635,-6.106713371793669,68622,spain
543,39.8264350720804,-1.9123097134185407,6125,spain
544,42.527061723519495,1.3866469604099407,45373,spain
545,37.85540055936091,-3.992393605969264,46370,spain
546,37.32522278548751,-3.4779837809902556,93291,spain
547,39.63028020090903,-7.26826599758493,74098,spain
548,42.5439530104957,-3.2171318119267163,86289,spain
549,37.8545114394284,-4.520556833828831,4184,spain
550,39.10278463997327,-1.3613922489686594,88959,spain
